time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780645174.702119,proposed,-0.009382,-37.942422,0.083373,3.210656,1.548621,-0.000000,-36.342422,0.000000,45.000000,-0.318101,-0.000802,-0.164701,1,12.959375,1.790680,1.756624,1.647927,1.647927,0.762800,0.029019,0.583582,0.583582,0.150199,0.583582,0.416896,0.302606,0.726162,0.029019,0.150199,0.583476,0.302606,0.302606,0.101361,0.065436,0.285994,0.093445,0.065437,-0.000000,0.000000,3.211739,10,2
1780645174.789944,proposed,-0.002635,-37.621360,0.051563,3.210576,1.557609,-0.000000,-36.021360,0.000000,45.000000,-0.229417,-0.000379,-0.164605,1,13.407833,1.532015,1.495156,1.387689,1.387689,0.695591,0.029013,0.516418,0.516418,0.150161,0.516418,0.302486,0.199201,0.637634,0.029013,0.150161,0.514681,0.199201,0.199201,0.074882,0.040973,0.183154,0.066885,0.042329,-0.000000,0.000000,3.210990,10,2
1780645174.901427,proposed,0.001374,-37.300304,0.028621,3.210538,1.563961,-0.000000,-35.700304,0.000000,45.000000,-0.156641,-0.000169,-0.164184,1,13.596120,1.277553,1.241072,1.134696,1.134696,0.699946,0.029010,0.520792,0.520792,0.150144,0.520792,0.344999,0.236468,0.661009,0.029010,0.150144,0.520792,0.236468,0.236468,0.070410,0.032248,0.224441,0.066871,0.032978,-0.000000,0.000000,3.210666,10,2
1780645174.972598,proposed,0.003453,-36.979251,0.012957,3.210521,1.568194,-0.019166,-35.399909,0.000000,45.000000,-0.270879,-0.184063,-0.163603,1,11.580584,1.010341,0.976219,0.867954,0.867954,0.735425,0.028586,0.556701,0.556701,0.150138,0.556702,0.393083,0.281680,0.735425,0.028586,0.150138,0.556702,0.281680,0.281680,0.074810,0.018457,0.273637,0.072049,0.018645,-0.000000,0.000000,3.210547,10,2
1780645175.108283,proposed,0.003395,-36.659120,-0.014131,3.192115,1.578018,-0.078364,-35.117718,0.000000,45.000000,-0.685949,-0.454145,-0.163625,1,16.597278,0.758345,0.720027,0.615552,0.615552,0.847782,0.027715,0.611701,0.611701,0.149200,0.670867,0.434706,0.322157,0.847782,0.027715,0.149200,0.670867,0.322157,0.322157,0.079000,0.069968,0.318041,0.079069,0.069831,-0.000000,0.000000,3.192146,10,2
1780645175.193739,proposed,-0.001448,-36.342179,-0.082726,3.146701,1.606323,-0.177051,-34.825604,0.000000,45.000000,-1.248575,-0.494026,-0.165690,1,12.783176,0.568487,0.528999,0.422490,0.422490,0.995115,0.027041,0.422490,0.422490,0.146944,0.821131,0.447925,0.339034,0.995115,0.027041,0.146944,0.821131,0.339034,0.339034,0.106664,0.153046,0.336927,0.105786,0.152987,-0.000000,0.000000,3.147788,10,2
1780645175.303760,proposed,-0.015964,-36.029979,-0.207583,3.097298,1.655356,-0.273283,-34.475247,0.000000,45.000000,-1.464555,0.062133,-0.170466,1,13.042589,0.508429,0.468172,0.361508,0.361508,1.162909,0.027706,0.361508,0.361508,0.144739,0.990464,0.468172,0.361508,1.162909,0.027706,0.145720,0.990464,0.361508,0.361508,0.171643,0.199132,0.361359,0.170621,0.199138,-0.000000,0.000000,3.104246,10,2
1780645175.401129,proposed,-0.044045,-35.719938,-0.354039,3.103511,1.695394,-0.307230,-34.085665,0.000000,45.000000,-0.882950,0.784920,-0.174916,1,18.799136,0.517124,0.476833,0.370003,0.370003,1.321196,0.029519,0.370003,0.370003,0.145720,1.145957,0.476833,0.370003,1.321196,0.029519,0.150243,1.145957,0.370003,0.370003,0.243623,0.306683,0.369453,0.241748,0.303561,-0.000000,0.000000,3.123640,10,2
1780645175.501564,proposed,-0.083863,-35.405663,-0.442334,3.182003,1.707566,-0.111239,-33.745454,0.000000,45.000000,1.653169,0.721935,-0.176224,1,13.151228,0.579124,0.539413,0.433498,0.433498,1.450790,0.030306,0.433498,0.433498,0.150243,1.270241,0.539413,0.433498,1.450790,0.030306,0.152975,1.270241,0.433498,0.433498,0.384945,0.396692,0.433432,0.383905,0.396636,-0.000000,0.000000,3.212601,10,2
1780645175.574597,proposed,-0.119831,-35.083853,-0.277017,3.254197,1.651781,-0.034502,-33.453632,0.000000,45.000000,2.114193,0.129617,-0.169344,1,11.306329,0.763816,0.724664,0.620583,0.620583,1.572801,0.030122,0.620583,0.620583,0.152975,1.389704,0.724664,0.620583,1.572801,0.030122,0.153070,1.389704,0.620583,0.620583,0.515661,0.470653,0.620499,0.514585,0.470584,-0.000000,0.000000,3.265966,10,2
1780645175.705817,proposed,-0.136962,-34.757785,-0.065597,3.267159,1.580863,-0.005499,-33.150631,0.000000,45.000000,1.621343,-0.177983,-0.158813,1,13.010687,1.029504,0.991855,0.886392,0.886392,1.734656,0.029716,0.886392,0.886392,0.153070,1.551870,0.991855,0.886392,1.734656,0.029716,0.153070,1.551870,0.886392,0.886392,0.661414,0.509620,0.886081,0.660083,0.509400,-0.000000,0.000000,3.267817,10,2
1780645175.779729,proposed,-0.135415,-34.431959,0.096537,3.249360,1.528584,-0.000000,-32.831959,0.000000,45.000000,0.899723,-0.185866,-0.149468,1,15.892291,1.308859,1.273625,1.166248,1.166248,1.904497,0.029440,1.166248,1.166248,0.152197,1.722860,1.273625,1.166248,1.904497,0.029440,0.152197,1.722860,1.166248,1.166248,0.802572,0.566999,1.165507,0.800825,0.566460,-0.000000,0.000000,3.250794,10,2
1780645175.905432,proposed,-0.121262,-34.107952,0.186509,3.230774,1.504173,-0.000000,-32.507952,0.000000,45.000000,0.319941,-0.103955,-0.143498,1,12.304984,1.605643,1.572535,1.462820,1.462820,2.021548,0.029303,1.462820,1.462820,0.151447,1.840798,1.572535,1.462820,2.021548,0.029303,0.151447,1.840798,1.462820,1.462820,0.878538,0.603643,1.460795,0.874656,0.602851,-0.000000,0.000000,3.236153,10,2
